,site_id,FType,FCode,x,y,area_m2,lon,lat,elevation
2541,nhdhr_48801454,390,39004,285,102,203439.152906752,-89.25088456978763,37.855238947322455,119
9531,nhdhr_81003715,390,39004,268,181,203473.351651907,-91.45791921128763,47.66018896441314,538
3551,nhdhr_136863168,390,39009,427,141,203489.22212276398,-71.5498921796708,42.74763442752359,59
5465,nhdhr_81001755,390,39004,263,182,203577.837726686,-92.00869563563755,47.82394366247591,458
4021,nhdhr_155642911,390,39009,316,130,203620.47191742397,-85.46042424298126,41.33344350620684,268
2346,nhdhr_116977451,436,43600,344,12,203726.304201393,-81.87571357875035,26.535604402877286,1
6079,nhdhr_81001047,390,39004,267,182,203752.84234317398,-91.51122287034538,47.86604211314806,475
11629,nhdhr_149196808,390,39004,25,155,203798.075507648,-121.82026567863072,44.43561930984148,1448
2631,nhdhr_48806872,436,43613,287,102,203835.073029197,-89.03161253143423,37.76287948777096,132
10543,nhdhr_31413457,390,39009,371,86,203880.208836009,-78.52799339122244,35.815595705705746,54
1984,nhdhr_112683416,390,39004,346,31,203942.409713441,-81.65466016038175,28.875510936205387,23
1128,nhdhr_107792027,390,39004,348,32,204061.391238343,-81.47635446058445,29.083872220634852,0
9467,nhdhr_91685651,390,39004,257,162,204153.290091912,-92.83711077059155,45.291914682964105,280
3519,nhdhr_120884066,390,39004,393,110,204269.613396885,-75.84051888192882,38.82663774859423,3
5821,nhdhr_90769559,390,39004,246,181,204366.080250941,-94.2498168475627,47.71998489600341,416
34,nhdhr_{F3913296-29A0-4CBE-8F01-0B3B6F11B84D},390,39004,314,44,204451.88252582398,-85.68750015731996,30.516703225192266,18
6687,nhdhr_80996123,390,39004,269,184,204476.718215245,-91.35925293591153,48.05990324175149,425
8582,nhdhr_147528915,390,39001,222,154,204493.804180881,-97.15696913667534,44.29817100121654,535
4536,nhdhr_155410950,390,39004,322,164,204535.76195753398,-84.70771468873157,45.621280874930925,219
5179,nhdhr_123271118,390,39004,233,181,204670.23314247103,-95.76335384506008,47.71551905305922,391
9405,nhdhr_106351937,390,39004,252,187,204832.77722352,-93.42457570727066,48.38939785771966,353
73,nhdhr_62997309,390,39004,311,46,204990.76881331802,-86.03776259676104,30.853654187473712,59
11944,nhdhr_68838273,390,39004,291,162,205008.913922943,-88.59038781674057,45.34492592334037,399
10368,nhdhr_{B9837C31-354C-43C7-8E5F-0551E2D9D1A2},390,39004,412,148,205090.779387344,-73.37750990244515,43.60473587918355,30
7749,nhdhr_91679105,390,39004,255,164,205106.60973326102,-93.08192081919269,45.59768737210702,278
3998,nhdhr_c57776b0-1582-4183-9b96-4ccf7dcfec31,390,39004,307,168,205115.974771157,-86.55326453967913,46.057229766860466,230
9358,nhdhr_59747961,390,39004,249,171,205116.20207240398,-93.76466158787724,46.39942813037477,383
4931,nhdhr_{9C5815FC-C490-4E6D-85E3-E2A404EB4DD1},390,39009,289,184,205169.73209203602,-88.75688556480263,48.0803992793539,201
11058,nhdhr_128617117,390,39004,191,154,205185.910972707,-101.0114809021172,44.365202408141954,598
4132,nhdhr_123147936,390,39004,282,170,205187.24677474602,-89.65190727592535,46.270831688174184,518
7671,nhdhr_90769723,390,39004,250,181,205189.11563547398,-93.65693439335465,47.693630783269214,397
2175,nhdhr_78641907,390,39004,347,23,205290.610450062,-81.58672788306168,27.882166386602677,37
12111,nhdhr_157143118,390,39004,296,156,205432.807106838,-87.97585789174644,44.526399693842365,176
3094,nhdhr_150299096,390,39000,229,111,205445.53212811102,-96.29786566930431,38.9734772983353,357
7575,nhdhr_59752515,390,39004,242,167,205472.92341721102,-94.64887451630469,45.90990111632465,354
12084,nhdhr_141288674,390,39004,282,146,205660.048726033,-89.66396904876416,43.29044866175112,261
4939,nhdhr_152512577,390,39004,300,169,205754.025818187,-87.49304983669495,46.22157428499583,336
5695,nhdhr_121840306,390,39004,231,177,205770.276510213,-96.0388717070048,47.14859508484744,371
5443,nhdhr_120020467,390,39004,261,177,205841.82989347,-92.36445393109108,47.21220563442576,420
655,nhdhr_133144464,390,39004,180,99,205866.727269404,-102.38136638065276,37.486855023359134,1227
11516,nhdhr_155352679,390,39009,310,128,205925.59050192698,-86.14255331368473,41.010970566164936,241
10811,nhdhr_58372731,390,39004,342,114,205932.034453563,-82.19062030179859,39.29989411986338,226
658,nhdhr_75561119,390,39004,133,111,205964.584555903,-108.32208796623043,38.88649679070442,1587
7878,nhdhr_80995705,390,39004,272,184,206028.50550205397,-90.96227832068844,48.06155104810199,514
11842,nhdhr_74925831,390,39004,269,167,206152.910070946,-91.27189221743325,45.94762525935212,401
5303,nhdhr_45362737,390,39004,248,161,206205.765872996,-93.93950967965472,45.17840822348921,291
1456,nhdhr_114437011,390,39004,338,37,206258.897192387,-82.7325016286388,29.633089301599732,25
4301,nhdhr_117627709,390,39004,290,171,206332.80517342602,-88.68591486367275,46.414444639469785,464
5382,nhdhr_120020988,390,39004,253,173,206398.840688342,-93.2729777463003,46.6899838198507,373
10486,nhdhr_135975758,390,39009,375,97,206407.67133074,-78.0902246480119,37.12642110834802,100
11107,nhdhr_78838585,390,39009,108,113,206420.027112843,-111.45077950559809,39.16937676390658,2837
11588,nhdhr_149198971,390,39004,24,150,206864.05424108397,-121.89376777707257,43.819397841977406,1491
4952,nhdhr_155637285,390,39009,312,135,206942.617501758,-85.88008817671584,41.93878520778337,269
4995,nhdhr_150436910,390,39004,320,147,206994.83926218,-84.94304422585688,43.40830707069769,267
1998,nhdhr_112046675,390,39009,347,20,207095.135197597,-81.51768848997537,27.62194626719877,32
6639,nhdhr_120020424,390,39004,260,179,207140.61103920802,-92.42988449790441,47.470380864203044,423
4678,nhdhr_129225109,390,39009,313,157,207148.100473986,-85.79754495607324,44.74452541945444,245
1576,nhdhr_112027957,436,43600,348,28,207149.555105969,-81.44521098103442,28.521774805126338,28
8656,nhdhr_120018330,390,39004,238,168,207194.04933303103,-95.21755709930478,46.0757478446237,432
7684,nhdhr_34130818,390,39004,251,159,207223.12149857398,-93.56183652845743,44.96130954194697,282
6497,nhdhr_120019966,390,39004,249,172,207233.04738801898,-93.75167627231535,46.502328140687396,385
11554,nhdhr_35039759,390,39004,313,127,207333.914720561,-85.84531389501649,40.97365506377884,225
10564,nhdhr_155526009,390,39004,364,77,207363.495840928,-79.43184518844168,34.69117382691988,47
681,nhdhr_123014003,390,39010,419,131,207364.21317943602,-72.52891067521509,41.411345354553546,97
7458,nhdhr_114337087,390,39004,227,164,207553.339861306,-96.54183183014031,45.51342872255289,337
5519,nhdhr_114542793,390,39004,276,182,207606.86590652,-90.40069323209516,47.86168014902031,534
6675,nhdhr_120020135,390,39004,266,179,207617.970853135,-91.67358808460169,47.37780247786956,517
8172,nhdhr_45727754,390,39004,244,164,207867.60351611397,-94.45624043179475,45.59990909005744,342
7780,nhdhr_120020374,390,39004,257,160,207881.09930314898,-92.837708263431,45.1127775501814,275
11129,nhdhr_79787195,390,39009,103,107,207959.05270676603,-112.07026135310751,38.49038785856972,2974
2618,nhdhr_154289228,436,43600,280,113,208088.60935034102,-89.97006219182914,39.211233955602395,168
4529,nhdhr_151870608,390,39004,319,146,208125.79079877603,-85.06088085456258,43.251926143206454,255
9462,nhdhr_91690083,390,39004,257,160,208301.81966361802,-92.8469912605559,45.078167438444225,270
8140,nhdhr_58123227,390,39004,241,168,208429.39876475302,-94.83495128933296,46.086428750545714,388
6719,nhdhr_80996179,390,39004,272,184,208610.74363363898,-90.95631081391056,48.042989632411185,487
1364,nhdhr_107719151,390,39009,349,29,208687.631670561,-81.3484359692947,28.644296727233925,22
11866,nhdhr_75652125,390,39004,289,163,208694.54387310898,-88.78361801778355,45.40249865145349,463
2415,nhdhr_112050573,390,39004,348,18,208694.722383119,-81.41353029254032,27.275047687163553,29
12229,nhdhr_157076994,390,39004,281,147,208792.787790213,-89.86843120467613,43.43199441169999,262
1166,nhdhr_107777837,390,39009,351,28,208885.48405093,-81.12481015248646,28.591954210302426,17
6652,nhdhr_120020446,390,39004,261,179,208886.371738588,-92.3227705851865,47.375568761411174,420
10300,nhdhr_60434913,390,39004,403,127,208892.368934941,-74.53834646224938,40.98361682371884,227
9582,nhdhr_147409867,390,39004,277,67,208937.091644567,-90.36176355583,33.46774741408464,36
5775,nhdhr_59805851,390,39004,241,176,209151.18097266,-94.79081151466995,47.014499493406475,432
3269,nhdhr_56131120,390,39009,304,104,209260.15275081602,-86.9946095693103,38.10172977146967,138
815,nhdhr_68788834,390,39004,340,24,209288.298022556,-82.4966105841907,28.061437922077108,11
8452,nhdhr_114540995,390,39004,276,183,209475.14719012397,-90.4834060598867,47.98203332812444,579
1539,nhdhr_78686311,390,39009,346,24,209485.30877227898,-81.7283768179182,28.032004055713447,44
9389,nhdhr_80005125,390,39004,251,175,209498.554360311,-93.51265971608387,46.993086129978764,410
4994,nhdhr_121859251,390,39004,320,151,209530.07390051603,-84.96529988994016,43.9189996782356,326
12259,nhdhr_139260789,390,39004,296,150,209779.114407265,-87.97796594266886,43.808321276319596,269
1248,nhdhr_68747152,390,39009,339,24,209885.26504185802,-82.55681270341971,28.113633159559537,12
385,nhdhr_26411951,390,39004,24,97,210108.485849317,-121.96769074495191,37.24417814066669,91
4993,nhdhr_150436649,390,39004,319,150,210355.25480358102,-85.00293026667809,43.84869235914908,321
4276,nhdhr_123147813,390,39004,281,170,210395.744302012,-89.76165181098747,46.29621374402562,479
10302,nhdhr_26055002,390,39004,404,121,210497.366015255,-74.48385878555719,40.197863874040046,47
617,nhdhr_77853731,390,39004,124,107,210542.134462825,-109.42979145961368,38.48184043884029,1534
8762,nhdhr_59722111,390,39004,247,174,210679.810178457,-94.0063891938496,46.78655526380233,384
11002,nhdhr_123210296,390,39009,223,148,210816.866820093,-97.05890957461337,43.574440762846955,483
8374,nhdhr_69545813,390,39004,260,168,210828.80767896,-92.47200866675051,46.05274618077733,306
6738,nhdhr_114539817,390,39004,277,184,211015.977419756,-90.26268678616985,48.06825716192529,476
342,nhdhr_26418349,390,39004,25,97,211064.96462525602,-121.83376185054443,37.162530706896675,184
6627,nhdhr_107071498,390,39004,258,179,211257.08111671198,-92.64431291541409,47.46238409943716,428
9357,nhdhr_59745577,390,39004,249,173,211327.856431043,-93.7748126780962,46.648608176217785,375
5145,nhdhr_122548492,390,39004,229,162,211376.80775270102,-96.277281041074,45.31698211465625,332
5338,nhdhr_80002677,390,39004,250,179,211413.41473975603,-93.6448036727857,47.482802562543746,433
5926,nhdhr_80007033,390,39004,252,178,211523.695290182,-93.41420796579392,47.365230258469545,397
11368,nhdhr_66114708,436,43613,371,104,211589.136394566,-78.56260843254151,38.030702000450134,195
2857,nhdhr_48812328,390,39004,287,101,211706.861617032,-89.01509843181837,37.6323829666654,144
2636,nhdhr_49236537,390,39009,290,101,211710.586461334,-88.70893126166557,37.652315336281745,125
58,nhdhr_63033703,390,39009,315,44,211898.842684137,-85.624809594651,30.536524149166194,19
5304,nhdhr_59747445,390,39004,248,171,211928.94158977398,-93.94217962613709,46.44461613092012,385
9550,nhdhr_120019272,390,39004,270,181,211952.84532064898,-91.12835688880482,47.69964384781108,508
8214,nhdhr_45726990,390,39004,248,162,211963.64330862102,-93.98573245829522,45.3382931615645,296
9997,nhdhr_92797827,390,39009,425,149,212003.462183811,-71.82761949445893,43.70975016464898,250
4217,nhdhr_147104898,390,39004,331,142,212070.430397196,-83.51451328115998,42.80475660525203,302
2657,nhdhr_121207340,390,39009,302,132,212184.29013007,-87.21066806479394,41.6156320773389,182
1521,nhdhr_78658107,390,39004,344,23,212196.81387363898,-81.91411700931667,27.976062331623922,31
10626,nhdhr_143749804,390,39009,176,187,212200.702606458,-102.93828945430107,48.4081453493862,697
5885,nhdhr_90770791,390,39004,250,180,212259.297132445,-93.69630269906351,47.599133315081204,413
5949,nhdhr_81639859,390,39004,254,164,212371.18936188897,-93.21475767219616,45.54543354433798,286
7047,nhdhr_59720485,390,39004,245,174,212412.57842617898,-94.3032860328034,46.8429195947125,405
12223,nhdhr_155454476,390,39004,273,149,212458.45862212603,-90.7962163273712,43.691694622617455,326
6393,nhdhr_45362011,390,39004,243,161,212635.70348079898,-94.60261699553377,45.212899314620024,342
6970,nhdhr_166868613,390,39004,237,177,212782.06497831602,-95.27975318279712,47.2066161365956,501
4835,nhdhr_155408521,390,39004,326,161,212867.19590527602,-84.17585911474258,45.243270847799245,250
4011,nhdhr_60090898,390,39004,312,153,212966.627061797,-85.94044869342994,44.163524404437574,246
1286,nhdhr_78643805,390,39009,344,24,213007.091662288,-81.92679490032602,28.014403748662385,35
359,nhdhr_83410832,390,39004,29,124,213152.28224574102,-121.36434918050043,40.50703897578943,1992
9328,nhdhr_45363447,390,39004,246,161,213186.719694708,-94.15062363966456,45.151487249594425,300
6915,nhdhr_123271817,390,39004,231,181,213192.76670179,-96.0701919371995,47.640158651365454,362
8888,nhdhr_91683093,390,39004,255,163,213272.095100856,-93.0532389485104,45.407705911879575,274
3849,nhdhr_121861011,390,39004,315,146,213311.980308667,-85.58288959938807,43.3211062741596,276
5297,nhdhr_59720739,390,39004,247,174,213335.220716747,-94.00413771569885,46.83651374103837,400
6511,nhdhr_91597133,390,39004,250,157,213392.12892255897,-93.63847540757824,44.70604787808313,215
2945,nhdhr_{E6636D04-855D-4F02-B6F9-DF51EB3D5C94},390,39004,230,130,213411.5565244,-96.22088550232245,41.26913368253759,349
12014,nhdhr_155444135,390,39004,282,150,213499.919788875,-89.64891810830662,43.78754422429967,279
11392,nhdhr_66115354,390,39009,372,103,213511.79196229,-78.37820591298848,37.89197647811051,118
11160,nhdhr_78955705,390,39004,100,106,213544.43424911398,-112.41870142116841,38.296410838013436,2627
1056,nhdhr_{74BB4022-2533-4A9D-AE8C-7D74864CFF97},390,39001,344,38,213581.030641148,-81.93792418870558,29.82154806174257,24
1764,nhdhr_78686289,390,39009,346,24,213831.04940751198,-81.72106517308704,28.039867464965873,42
11913,nhdhr_76245874,390,39004,266,158,213841.653354701,-91.64993055092111,44.81795843185229,244
10965,nhdhr_139474022,390,39009,201,161,214126.111645609,-99.79019569659279,45.17309396042514,580
6965,nhdhr_86278725,390,39004,236,172,214150.55106712898,-95.38648371642479,46.53081311109364,427
698,nhdhr_116132018,390,39009,422,135,214328.424077924,-72.21895724213955,41.92452335880329,205
7475,nhdhr_123271767,390,39004,231,181,214329.15826986698,-96.10615783210487,47.64634981314501,368
6958,nhdhr_120018430,390,39004,235,177,214509.867099045,-95.52978762951021,47.17518542982413,497
11782,nhdhr_145096817,390,39009,34,188,214522.878197869,-120.73786052904387,48.50122193497401,1461
6101,nhdhr_80994405,390,39004,272,184,214613.72085703898,-90.98336451855288,48.11515393981335,450
6571,nhdhr_120018103,390,39004,254,159,214681.71322582802,-93.23604713409313,44.9208832822814,247
11658,nhdhr_152317508,390,39004,7,171,214684.746501764,-124.0355182363515,46.427169149860354,4
716,nhdhr_123632628,390,39009,415,137,214687.51651249602,-73.11789111554582,42.18214550546803,440
371,nhdhr_66490789,390,39009,44,102,214698.669871025,-119.49310830363852,37.847466976301455,2844
8400,nhdhr_87818061,390,39004,265,178,214754.067124025,-91.8515819235397,47.27387193169156,451
10674,nhdhr_144178142,390,39009,205,165,214772.142082278,-99.3622655463325,45.69545326277198,579
161,nhdhr_67408483,390,39004,304,50,214906.922074549,-86.94777266937223,31.268591456763218,80
1757,nhdhr_78592009,390,39004,345,24,214921.955974802,-81.77353849006991,28.048066890678353,44
7774,nhdhr_106351161,390,39004,256,187,215031.78670894,-92.87735365113771,48.48879559889631,369
3614,nhdhr_136683566,390,39009,436,133,215058.753928389,-70.44181126488255,41.64868394845968,11
8437,nhdhr_80993315,390,39004,273,185,215195.34456100198,-90.81905872806708,48.18039581595785,437
7794,nhdhr_{F04F02A7-882B-41A8-80AB-98E44B071184},390,39011,259,152,215197.980134551,-92.5728611247158,44.04947724260951,330
11350,nhdhr_61495209,390,39004,378,99,215229.984771775,-77.67598000685044,37.446087806823066,53
6523,nhdhr_80003543,390,39004,251,178,215336.70236155,-93.5288382564789,47.373633899400275,401
6472,nhdhr_80005493,390,39004,248,175,215423.25285317,-93.95999546450682,46.92432937272551,398
11123,nhdhr_58224388,390,39004,112,125,215525.62607140103,-110.88828099870535,40.70466921115954,3055
9987,nhdhr_{47CF074B-BF57-491C-AA52-04F45337D38E},390,39004,423,153,215580.551675397,-72.10199701821607,44.244217765257176,246
11113,nhdhr_79207817,390,39009,108,105,215700.68117209602,-111.44245991694899,38.177236446503464,3120
7138,nhdhr_90770343,390,39004,251,181,215758.281421219,-93.5168576963258,47.63349202588955,413
4668,nhdhr_129224479,390,39004,310,157,215875.534005955,-86.13015796942217,44.71813575453447,176
8771,nhdhr_72859435,390,39004,248,177,215955.916506175,-93.9593793839368,47.147381168994706,398
7093,nhdhr_120020205,390,39004,249,158,215987.14483749898,-93.85933298746784,44.87114168693464,296
8128,nhdhr_47728743,390,39004,239,177,216086.72207551,-95.12408235581422,47.16449702656693,464
2856,nhdhr_48800434,436,43613,286,103,216134.485063122,-89.23013510397381,37.87607137104743,118
6045,nhdhr_69546017,390,39004,261,168,216329.208477926,-92.26314101332892,46.00275015292859,288
3049,nhdhr_121629703,390,39004,251,149,216346.485324476,-93.50053196041118,43.69425845880955,382
4495,nhdhr_152274880,390,39004,311,139,216461.562866408,-86.01227210097177,42.39634492809493,204
