,site_id,x,y,area_m2,lon,lat,log_area,cluster
124,nhdhr_85802606,317,44,46285.369277156904,0.4682192114346531,-1.597262529722811,-1.5165652353202648,2
125,nhdhr_133132439,319,46,60398.1494084075,0.49403018527762926,-1.5545569734925146,-1.3546987290053518,2
126,nhdhr_133131984,320,47,353326.81246910704,0.4971793262018044,-1.5354974830423775,-0.28032186111098195,11
129,nhdhr_147604857,295,79,141025561.631928,0.20408549724307695,-0.9298001276358574,3.362477720027529,9
130,nhdhr_86699990,305,73,654007.208869097,0.31913020697521377,-1.0327775311779601,0.09417288760414279,11
131,nhdhr_85810922,318,41,12080657.974348899,0.47816656929628426,-1.653427377962572,1.8678829827198518,8
132,nhdhr_133132719,320,46,37790378.7508812,0.5042537464791631,-1.565579339094144,2.5615240802466825,9
133,nhdhr_47202298,321,46,42591360.767213,0.5175728800270873,-1.563440238439367,2.634265017793103,9
134,nhdhr_40517035,303,45,653641.880198034,0.3029984231879343,-1.5848551416122918,0.0938330420899179,11
135,nhdhr_40514765,306,45,45842.743185361796,0.3297137097924325,-1.569525682382379,-1.5224095981284531,2
136,nhdhr_41000737,306,45,49319.6090446711,0.3332687320166027,-1.572088629142272,-1.477945947887383,2
139,nhdhr_62987349,310,45,390044.567315873,0.38629669104199066,-1.5690657514920554,-0.2201888667285351,11
140,nhdhr_62985761,311,45,71266.6160403332,0.39071885083582153,-1.5802349019004276,-1.2540572437843445,2
141,nhdhr_{5A4A0CE3-7653-4E59-9FAC-0F3AEE42289C},313,45,98558.9144841954,0.41179005655045825,-1.5726755327089235,-1.0568569837014814,2
144,nhdhr_63018041,313,44,67679.36621378269,0.4214542574748457,-1.6047793753539734,-1.2854696452721737,2
145,nhdhr_62971677,313,46,49862.936322413894,0.42316203469000885,-1.5518399616404068,-1.4712821841146644,2
146,nhdhr_{AF80012C-A29F-464A-B7C7-C001BDA00845},314,44,51778.1758441413,0.4315583280255638,-1.5983845908465975,-1.4483579896255492,2
147,nhdhr_63033469,314,47,80139.877829873,0.4330959124748825,-1.5354402252716177,-1.1826855943295345,2
149,nhdhr_63037811,315,45,338577.83243282896,0.4387614126623806,-1.5808643256050277,-0.30625592185861233,11
150,nhdhr_85829006,317,47,44526.936019272995,0.4617932436210191,-1.5428739542129533,-1.5401224784768839,2
151,nhdhr_85810902,317,45,61734.6205544658,0.4716376287132193,-1.5862923559097775,-1.34138702339177,2
152,nhdhr_133132708,319,45,75704.00151949191,0.4941126896298572,-1.5687821917846774,-1.2173190632222775,2
153,nhdhr_133132570,320,46,91296.3105308767,0.4992416031491893,-1.5609468631184866,-1.103412459422707,2
154,nhdhr_133132466,320,46,71645.0442840476,0.49847923356180973,-1.556827679441139,-1.2508361313707197,2
157,nhdhr_140744965,293,75,2503935.43536428,0.17446408281965028,-0.9960714041542511,0.9107053834752065,8
159,nhdhr_{3C3EE7D9-141A-42F5-9517-0B6A95ED3A7E},318,41,1443671.38361097,0.4765201286167513,-1.6621130749261606,0.5757756185941484,11
160,nhdhr_120024425,302,46,41704.5540976375,0.2841847714542813,-1.5485737036311684,-1.5799509861606358,2
161,nhdhr_67408483,304,50,214906.922074549,0.3087845488379868,-1.4878649647360291,-0.5827206213928999,11
163,nhdhr_35154878,310,47,73934.4905591756,0.3799824437764443,-1.5409425748520962,-1.2317043713107456,2
165,nhdhr_63033581,312,45,106777.199222696,0.40989526652006075,-1.5688053790912773,-1.0081448791604453,2
166,nhdhr_63033725,314,43,393177.76816047396,0.42711701709724803,-1.6061385102464243,-0.21532261605525674,11
167,nhdhr_63038025,315,45,59842.72219196519,0.43905089775474826,-1.5715281972499016,-1.360317833638416,2
168,nhdhr_85830528,318,40,43240.8307011044,0.4765038372272166,-1.6684786976617065,-1.5579487929238178,2
169,nhdhr_85825970,318,47,43441.050311154904,0.4826651527596353,-1.532648991848686,-1.5551390405575514,2
170,nhdhr_132806735,110,69,20782196.050413102,-2.017542703153085,-1.1107768145094576,2.197835565734211,10
172,nhdhr_149143173,113,74,602510.911148412,-1.987359465096805,-1.0207387482195733,0.04429138020761101,3
174,nhdhr_122507901,120,61,41175.2480773255,-1.9001735179041372,-1.2668449754745665,-1.587719769710704,14
176,nhdhr_137045063,124,71,560902.057151831,-1.8478949455529101,-1.0824096994668178,0.0007676495373543741,3
178,nhdhr_124658283,85,75,75458331.85190229,-2.3191578454766804,-0.9970877604839028,2.9821224156337602,10
179,nhdhr_137045094,124,71,2033554.57628301,-1.8478842232207948,-1.0867910467419761,0.7841484453391055,3
180,nhdhr_132789340,100,75,85684.8687921064,-2.138593557289188,-0.9919289077718583,-1.1419942125469371,14
181,nhdhr_{02555EE1-2B2E-4744-9105-0513D005FCC0},102,66,105140.53002317199,-2.108670529050449,-1.1644553661287107,-1.0175397592593882,14
182,nhdhr_139049810,104,68,41797.2991147563,-2.086595809693246,-1.1433463702819624,-1.578599898152859,14
183,nhdhr_130877221,108,80,730273.42606215,-2.0381832080010156,-0.911698222392049,0.1612596834555141,3
184,nhdhr_130877494,109,79,514817.06141479296,-2.0288104155575097,-0.9305303265144701,-0.05137769731442914,3
185,nhdhr_{9C46C466-02B6-46B9-8AE5-D6E7DB9D641F},110,78,129674.618194714,-2.0218932705768937,-0.9459608780977582,-0.8899779509216856,14
186,nhdhr_126250845,111,51,166313.31283238,-2.0077867704976025,-1.4669766940870677,-0.7386260020652506,14
187,nhdhr_141876249,111,75,222857.971969965,-1.999770676999147,-1.0069871992979447,-0.5606242836245225,14
188,nhdhr_149137698,119,73,681424.082335655,-1.9035849681730679,-1.039287365246475,0.11915023978481964,3
189,nhdhr_149137830,120,73,51616.9969389625,-1.898908602942456,-1.0489603525882614,-1.4502542469838104,14
190,nhdhr_142955522,122,62,123445.709173383,-1.875107621876783,-1.259451980424253,-0.9199186297494635,14
192,nhdhr_75994057,124,101,48444.667961664,-1.854458292293588,-0.504623106743298,-1.4888327217184043,14
194,nhdhr_139049895,108,68,1820222.42394075,-2.0410085508590154,-1.1388264426223826,0.7167417672313539,3
200,nhdhr_149143174,114,74,175276.492603483,-1.970799300396163,-1.0177321180345231,-0.7066998999873375,14
202,nhdhr_153299680,82,67,389478.976272563,-2.3566067903265537,-1.1607054013922582,-0.2210714635359188,14
204,nhdhr_141875511,110,78,1364618.05270205,-2.0197378682756213,-0.947385072021049,0.541523924970324,3
205,nhdhr_153299670,83,68,53089.7831003023,-2.3410906854975084,-1.1424225645364297,-1.4331429659826758,14
208,nhdhr_123294670,102,82,151816.45278346198,-2.1163073399407173,-0.8762702810068751,-0.794096173738769,14
209,nhdhr_123294689,102,81,320940.488734941,-2.108005963958474,-0.8823985675938089,-0.3387945221429243,14
210,nhdhr_132787901,103,80,98832.5868082158,-2.098212061250841,-0.9045517771016983,-1.0551704629182341,14
212,nhdhr_149137799,120,73,483853.926218756,-1.9019496690027584,-1.0451002468220285,-0.08910456081278967,3
213,nhdhr_136872168,124,72,551779.9528989571,-1.8494195700186038,-1.0633514671388282,-0.00920527847655231,3
214,nhdhr_136871853,125,73,357649.708499353,-1.8369646969943747,-1.0448827009983692,-0.2729255721076969,14
215,nhdhr_130180580,91,74,12402858.014810499,-2.246034766541972,-1.0269047023463274,1.8838920439946634,10
216,nhdhr_139049819,107,68,2470647.79192673,-2.0499023041645126,-1.1345145083951287,0.9025654319064278,3
217,nhdhr_128551477,111,69,39637669.5141949,-2.0073185187225953,-1.1185243944772638,2.5905514949705606,10
219,nhdhr_132787530,103,81,294825.067273377,-2.096368087709023,-0.8842695234180455,-0.3904160946974559,14
220,nhdhr_126260782,113,51,763039.598533615,-1.9860011150152337,-1.453093700236655,0.18795490689969357,3
222,nhdhr_136871888,123,72,292335.08091902,-1.8582789386129694,-1.0505887461637295,-0.3955746962936473,14
223,nhdhr_126679267,127,89,915025.1010838001,-1.8166044665718248,-0.7293852959310505,0.2984325088881747,3
224,nhdhr_132789172,100,76,1138255.45954618,-2.1375736622654404,-0.9755325769039174,0.43120676252725926,3
226,nhdhr_130877062,107,80,1041240.40902004,-2.054422556338098,-0.8986559497773479,0.37702425090823727,3
227,nhdhr_120027977,109,96,268130470.27645096,-2.025918430708544,-0.5984653122589643,3.7532773221541795,10
228,nhdhr_153157381,95,64,923739.9238878579,-2.193690223715212,-1.2091401107617488,0.3041978441562381,3
230,nhdhr_149143103,112,74,247912.319929875,-1.9941108509228036,-1.0168138758166587,-0.49582449712966786,14
232,nhdhr_136872127,124,72,325722.23456638696,-1.8504067576186511,-1.062329818350921,-0.32979943104831055,14
233,nhdhr_75994109,124,101,896019.5617780159,-1.8500610785088885,-0.5049306622408417,0.2856664756842153,3
237,nhdhr_141703715,107,70,8916952.06564956,-2.0592660880901543,-1.0909068704429452,1.6831968115174023,3
238,nhdhr_130877172,108,80,3341447.87394883,-2.0465756922209324,-0.905602242991865,1.0862008223239863,3
240,nhdhr_132788215,100,78,56088.236527484805,-2.139845110882545,-0.9358954813105338,-1.399726515948673,14
241,nhdhr_123294653,102,82,268631.15131130803,-2.1103460694109195,-0.870986189914475,-0.4470064461720204,14
242,nhdhr_132788709,103,78,383088.98366666795,-2.099230053332652,-0.9483466000015146,-0.23113295945738502,14
243,nhdhr_132787793,103,80,172074.995941943,-2.096742186275035,-0.8968830452385066,-0.7179119538740892,14
245,nhdhr_112917535,113,57,57998.089344928,-1.9819013083363555,-1.346925458946037,-1.3793609788192203,14
246,nhdhr_149137486,119,74,545754.120548454,-1.9101118464960027,-1.0264488054261647,-0.015883985392167243,3
247,nhdhr_142798119,122,75,345148.470743345,-1.8679594534324742,-1.0003602073810727,-0.29456556865165445,14
249,nhdhr_136872159,124,72,153712.52063676,-1.85007481061843,-1.0635595052485196,-0.7865470587835357,14
250,nhdhr_136872160,126,72,281214.822397731,-1.8258192155681399,-1.0601434156850076,-0.41916247744882823,14
251,nhdhr_152740406,84,62,1369541.15898122,-2.331850917662915,-1.2490554454367926,0.5437142313574012,3
252,nhdhr_141292783,101,71,37207826.53616311,-2.121824383485788,-1.0844828192692264,2.5520751702871203,10
253,nhdhr_139049847,109,68,8419395.32081231,-2.0259486793981334,-1.131649748028161,1.6482752792011737,3
254,nhdhr_130877334,108,79,19839492.1560714,-2.043236947562476,-0.9236088988708177,2.1696007924587173,10
255,nhdhr_78287070,114,97,47666249.3054159,-1.971119847935187,-0.5769498809554848,2.7027333834677423,10
256,nhdhr_120027979,115,100,188170083.512869,-1.9634073496388504,-0.5207773753791777,3.5378907765977505,10
258,nhdhr_141703418,106,74,92582.01937368141,-2.063545988592892,-1.012128228116805,-1.0949067969026582,14
259,nhdhr_141875476,117,79,919975.2835515741,-1.9313525254422659,-0.9250656195711937,0.3017140291536339,3
260,nhdhr_126679128,126,90,1078815.58917754,-1.8270558835354822,-0.7187772910198672,0.39858620957779517,3
261,nhdhr_65717296,131,83,44530.2303410396,-1.7608439219094925,-0.8567801972670235,-1.5400774812103277,14
262,nhdhr_99026F41-9176-4766-AE75-9EF2F72F929B,247,61,60934088.1940522,-0.370038992527378,-1.2661899298229007,2.852092879941262,9
263,nhdhr_120032884,252,92,137512548.399019,-0.3169967766974759,-0.6725840803798773,3.347134829731283,9
264,nhdhr_59179957,250,80,12049887.1245426,-0.339268572697938,-0.8994962601571455,1.8663318049136006,9
265,nhdhr_144368637,259,81,4583898.42636524,-0.2337331856101838,-0.8780105658989747,1.2784861526186755,8
266,nhdhr_90312735,251,93,32399376.6989669,-0.320622576422775,-0.656357187642262,2.467910050277198,9
267,nhdhr_156236234,264,59,440764.332206439,-0.16419248611946416,-1.3132254368858713,-0.14583467042122222,11
269,nhdhr_62054026,273,97,6638032.64490267,-0.05932688748598725,-0.5833494244151647,1.5036883404343222,8
270,nhdhr_58613768,241,70,285541.918263244,-0.4488630222475717,-1.1050090226536444,-0.4098750111543682,12
271,nhdhr_57262022,243,81,109066.705152921,-0.42447063961105536,-0.8911638119198141,-0.995241386999433,12
272,nhdhr_59176685,252,81,332380.530284395,-0.3130642403075832,-0.8911672699268857,-0.31749183673250325,12
273,nhdhr_{F4F18D4F-E035-4C06-87DF-F75B41285652},254,83,1523769.01986058,-0.2907223898843183,-0.8565933155657047,0.6086178146244148,3
274,nhdhr_127721161,264,75,456491.68280577,-0.17051937767868577,-1.0084528117187037,-0.12451047457556087,12
275,nhdhr_120032157,240,85,52392394.8768171,-0.46171359863033506,-0.8090708297438277,2.7602329746149996,9
276,nhdhr_127755427,267,72,808098.5578844291,-0.1340212918497165,-1.0502935168248428,0.2228508452811967,11
277,nhdhr_105341319,262,90,76447393.4625062,-0.19953574057745807,-0.7057829534187723,2.9900427648242,9
278,nhdhr_57259912,243,81,1014402.19672587,-0.42767955525536466,-0.8840079882827904,0.36114172251393317,3
279,nhdhr_64318664,244,87,344870.83829335,-0.40822838426703584,-0.7614405928531283,-0.2950550070001277,12
280,nhdhr_{BF08196F-55BD-45A2-AFFE-C97F7BA623CE},257,75,307996.968089409,-0.2543407526275653,-0.9957746520821342,-0.3638322707146439,12
281,nhdhr_127752415,262,79,154460.21538728802,-0.19181806414850858,-0.9309858446123662,-0.7835957139266003,12
282,nhdhr_150055085,271,93,193625.16307799998,-0.08535311927925474,-0.6631560653212034,-0.6461460850905314,12
283,nhdhr_143706551,272,84,952561.618037366,-0.07655036393076561,-0.8252146539351787,0.3228848628768628,5
285,nhdhr_54366433,287,96,807740.393878847,0.10048355998390891,-0.6056825527632551,0.22258121239438886,5
286,nhdhr_65913345,246,85,5317707.24207909,-0.38024198925779534,-0.8099358415138045,1.3688018580943437,8
287,nhdhr_61051781,253,61,888565.9213343001,-0.30138472610145545,-1.2730298890885892,0.28058578684808916,11
288,nhdhr_127721535,265,73,658048.877126255,-0.16027189356516525,-1.042181450403736,0.09792001644552766,11
289,nhdhr_154112267,271,69,8409107.48964639,-0.08910983836637872,-1.117909054261988,1.6475316312393107,8
290,nhdhr_91246705,274,77,2001092.43415871,-0.051358604215690065,-0.957706416067733,0.7743609855426538,8
291,nhdhr_141196670,285,92,298850.795464498,0.08584625401432407,-0.6705661668588659,-0.3821672960495404,12
292,nhdhr_157616440,238,95,46393.3785189092,-0.4843182587986478,-0.6213830738932004,-1.5151475823059528,12
295,nhdhr_69484653,257,83,268226.745928355,-0.2532790982025984,-0.8390732832116826,-0.4479227650900748,12
297,nhdhr_{2B0E3504-D6DF-4C31-8F6C-6FC83A3ACE48},246,73,4694740.70462136,-0.3901000574343883,-1.0335117780516205,1.2930183339598638,8
298,nhdhr_63686701,258,63,5644229.00415783,-0.24788363326301605,-1.2343509617572737,1.405046377191111,8
300,nhdhr_156234670,266,61,582017.42508474,-0.14735286686894744,-1.2654360479959692,0.023243773857405052,11
301,nhdhr_{5457C892-1456-4002-A853-F13CE9728A84},244,72,6647860.64522517,-0.40526594007282474,-1.0499882792567463,1.5045881766545572,8
302,nhdhr_157645947,241,90,11181343.6394521,-0.4518910262343948,-0.7068088947659424,1.8208318664543546,9
303,nhdhr_{30d7a91e-d7dc-4b8e-8477-ccd49fb471ce},252,59,52952697.440010294,-0.30952321536198873,-1.3130738773274893,2.766702931484373,9
304,nhdhr_120032533,257,91,183265959.568055,-0.2492715131131995,-0.6887458652164788,3.521829072506265,9
305,nhdhr_91244645,276,81,504580.77344444796,-0.02779851019484051,-0.894081150426767,-0.06359294773941815,12
306,nhdhr_68501899,250,84,441053.694670416,-0.3332112968709215,-0.8284085517622226,-0.14543550563103763,12
307,nhdhr_133632133,248,63,17767527.4277244,-0.3631075414937672,-1.2355022014536912,2.102513163953763,9
308,nhdhr_AC24116A-2C98-414F-8361-4287B6AF8425,249,60,28512035.4557382,-0.3544934601067959,-1.2968846287014364,2.390171999175958,9
309,nhdhr_58327469,254,79,11561563.6235059,-0.2954011576738162,-0.9223207820324903,1.841170342777811,9
310,nhdhr_57271042,239,79,61090.6490017921,-0.4696582706902088,-0.9166731041429218,-1.347764838508478,12
311,nhdhr_85979218,240,84,87384.8040437847,-0.46114129284328054,-0.8349137673450812,-1.1300456857090588,12
313,nhdhr_126999139,245,66,119630810.039605,-0.39390826031509263,-1.1791774340076904,3.2624072229685828,9
315,nhdhr_58159519,255,75,27176636.6853274,-0.281966633423076,-0.9989635057128524,2.360996629811917,9
316,nhdhr_60994501,259,79,36383847.0213314,-0.23046842772300877,-0.9334373673634214,2.5384546131048586,9
317,nhdhr_120032194,262,84,125943020.15039599,-0.19235852002839635,-0.8316291174667326,3.2936812656106658,9
318,nhdhr_156237512,264,57,1110838.85490534,-0.1728656575832424,-1.3446976440920702,0.41637760413836167,11
319,nhdhr_60998587,261,76,1712768.19938265,-0.202612598017501,-0.985775457283302,0.6797330556258847,8
320,nhdhr_57180566,237,77,379421.253271416,-0.49284031629316355,-0.9710080853029995,-0.23698414761885891,12
321,nhdhr_{06C9FEBB-80BE-4F88-8519-94401F82963C},239,81,75488.6619803533,-0.47237224549847284,-0.8875623794196958,-1.2190515995279532,12
323,nhdhr_57261228,241,81,70682.2800917622,-0.4504382419180274,-0.8877476123725119,-1.2590647561194457,12
327,nhdhr_45166518,269,99,95048.7490901425,-0.10520211057116091,-0.5479975815022065,-1.078913738615069,12
328,nhdhr_167676546,236,77,54311394.358043395,-0.5013131869560185,-0.9667132165586698,2.7821121441280825,9
330,nhdhr_79851543,248,90,113850670.442988,-0.36258336714194456,-0.7096476701963326,3.23228662259323,9
332,nhdhr_57181958,237,76,252108.596708335,-0.49372203436725914,-0.9854726249412932,-0.4856156867120624,12
333,nhdhr_60826321,259,73,998250.7495800109,-0.23602669290225703,-1.0420898646788688,0.3513796762982467,11
334,nhdhr_60995457,262,78,429416.908942705,-0.1908361594866157,-0.9519654042882426,-0.16169824832924903,12
336,nhdhr_145152641,14,136,3855980.70615283,-3.1639553921445223,0.1659697310039846,1.1733104575603261,10
337,nhdhr_61233857,36,112,5747776.56776671,-2.9054267072180213,-0.2828283396749479,1.4161034621318478,10
338,nhdhr_24f6912e-4446-4f96-92fa-dc6ebf0c42c2,52,85,11622748.7396762,-2.7147412738365064,-0.8103002186075026,1.8443806128261906,10
339,nhdhr_108312175,20,137,49576.1276628343,-3.1010349587232104,0.18045626705229023,-1.474790715982188,7
340,nhdhr_26418349,25,97,211064.96462525602,-3.039206845732289,-0.5826682270332235,-0.593692282354488,14
342,nhdhr_78562133,28,123,54851.172851240306,-2.9998218589710137,-0.07118537351030248,-1.4132913097266926,14
343,nhdhr_83410956,29,123,472746.89853928203,-2.9915535869348004,-0.07436308479246916,-0.10322914298982967,7
344,nhdhr_139520029,43,126,182570.63322482898,-2.818778517619626,-0.0201903431693546,-0.6819013809548732,7
345,nhdhr_120026941,20,126,50437294.3929753,-3.093004219611628,-0.02583295608983907,2.7371021088307748,10
347,nhdhr_108319715,20,137,7983689.94660378,-3.0937560192487403,0.1958238469755775,1.6159562330235464,10
348,nhdhr_26418361,25,97,775226.77806906,-3.0342572637719476,-0.5795705014085368,0.19759252554816908,7
350,nhdhr_77256167,42,96,15472989.0039601,-2.8308626616981734,-0.6046358902334158,2.018410881586523,10
351,nhdhr_65188541,39,115,3900558.11327364,-2.872496686428795,-0.23812836845980992,1.180301478517329,10
352,nhdhr_60573450,43,109,7491962.48391112,-2.8185293450059743,-0.34947885325398453,1.5772918837830547,10
354,nhdhr_120025152,64,61,3727137.20659697,-2.5742567078773213,-1.2684026543415647,1.152640218973706,3
355,nhdhr_83410788,28,124,51485.9554123208,-2.995654758459829,-0.0661735114207583,-1.4518003095516372,14
356,nhdhr_83410848,29,124,164673.25675635,-2.994875116345915,-0.06979282408778321,-0.7446535527247207,7
358,nhdhr_44554712,39,110,1022389.10641946,-2.8687883011424926,-0.32513555135798106,0.3659117782889686,7
359,nhdhr_59573949,40,107,713811.521254368,-2.8631595243115906,-0.38091115785763463,0.14739228012112252,7
361,nhdhr_120028186,27,97,3430604.70489879,-3.0185982383796293,-0.581429445127593,1.1022166130232227,10
362,nhdhr_77254497,43,97,660394.993505431,-2.816741826196127,-0.5854140602516675,0.10008461494691849,7
364,nhdhr_120028192,16,104,1018480.57876227,-3.146370787290817,-0.43624345144079485,0.3635821456907754,7
367,nhdhr_66490789,44,102,214698.669871025,-2.8145754645776826,-0.47747507008212364,-0.5833102909442597,14
368,nhdhr_27602121,64,67,1493104.09778609,-2.5724834250330164,-1.1466180418511605,0.596252967063612,3
370,nhdhr_120028188,24,97,253050.08220740102,-3.0431651529496975,-0.5776655598695098,-0.48334856253463093,14
371,nhdhr_83410916,29,124,2086350.34559342,-2.988918251263285,-0.06799744261346302,0.7997376763551697,7
373,nhdhr_136712728,41,129,315395.207312312,-2.8457569824804136,0.032537728403888,-0.3493952891237759,7
375,nhdhr_66491891,43,100,104704.116240935,-2.8200811972068727,-0.5117193738550653,-1.0200695825063506,14
376,nhdhr_79973069,56,89,2532422.32705211,-2.6675099829090745,-0.7296983070676403,0.9175859169468564,3
377,nhdhr_130951632,22,108,64300840.50211321,-3.0769919490959436,-0.36393885652754293,2.8848027892724133,10
378,nhdhr_120028182,24,97,1269409.54258017,-3.0539794553167448,-0.5786372807205183,0.49753597922298176,7
379,nhdhr_59573963,35,103,3871166.49297999,-2.919693426289578,-0.46993487719846944,1.1757010616704526,10
380,nhdhr_67268400,45,105,1241033.33040983,-2.802226131564204,-0.4311479004412767,0.4837856984780187,7
381,nhdhr_26411951,24,97,210108.485849317,-3.052059936514148,-0.5701287373042192,-0.5964547938030295,14
382,nhdhr_66491179,44,101,244954.55563651,-2.8069090845270197,-0.4942457214391827,-0.5031245857652358,14
383,nhdhr_27108549,52,77,890410.6181045809,-2.709852228199481,-0.9660626543492709,0.28184716095402546,3
384,nhdhr_56646943,20,100,1963884.79437851,-3.09607688104245,-0.5161009705621796,0.7629455322294124,7
386,nhdhr_120026942,21,126,18248927.024490602,-3.0813161950807624,-0.019564040608070116,2.1187731293981042,10
388,nhdhr_44566204,31,112,1069038.37320199,-2.9632632454849293,-0.29795968989782673,0.39304885354244995,7
390,nhdhr_120030662,25,101,375335.463471398,-3.0394716641488584,-0.5047668248566571,-0.24356924595530352,7
391,nhdhr_84068163,25,137,1499634.68711885,-3.033975935474271,0.192535213792511,0.5989074090676585,7
392,nhdhr_82783097,28,122,411497.846668981,-3.0007198695241675,-0.0947343830296165,-0.1876232051410991,7
393,nhdhr_83410828,29,124,104453.02304326,-2.992713292974097,-0.06823295056134744,-1.0215299140021723,7
394,nhdhr_66490851,44,102,97403.6165937856,-2.8079714146208734,-0.47785142617958737,-1.0640285655747816,14
395,nhdhr_27922788,55,76,865880.8692949191,-2.6828851294649487,-0.9836770340491328,0.26485636456439315,3
397,nhdhr_92977236,21,130,1756291.40577476,-3.087808709375591,0.050155020703945535,0.6949953876834826,7
398,nhdhr_120025172,40,76,12549090.0377731,-2.8573476807485623,-0.9797825402862468,1.891021099428417,10
399,nhdhr_66491171,37,101,19450944.0052471,-2.8874150579743643,-0.5105065801231609,2.157570916662841,10
401,nhdhr_27725599,65,62,1505036.032203,-2.553695047925117,-1.254635109822796,0.6010941357122804,3
402,nhdhr_37258825,62,74,2990014.97176836,-2.5931125163047994,-1.0286286515627994,1.0186121450951484,3
404,nhdhr_37259335,71,81,68608186.0478176,-2.485967162512802,-0.8914554979634054,2.9242391054583057,10
406,nhdhr_145152654,15,136,221613.969450448,-3.153079296134821,0.16649147025980474,-0.5640288909791383,7
408,nhdhr_83408404,28,130,434428.435693588,-3.001009345764453,0.05680512773327746,-0.15464112158695567,7
411,nhdhr_44556446,40,112,357191.194197045,-2.854441419571571,-0.2840226160359784,-0.2737058198867177,7
412,nhdhr_{BAFA142F-6227-4A5D-9EF1-841E254D9389},42,116,341979.69742330303,-2.837178512519298,-0.2186495583605419,-0.30017534424018644,7
413,nhdhr_80457736,47,102,1236428.3946487,-2.774315730002413,-0.48650849630455284,0.4815246695870079,3
414,nhdhr_37704711,75,64,333343.424505301,-2.432201594379463,-1.2106224815777895,-0.31573239986652013,14
416,nhdhr_109416831,14,113,6261690.17105408,-3.167773907556047,-0.2673582405985731,1.4681894230964336,10
419,nhdhr_120025177,64,74,10908520.8050085,-2.5686421032574014,-1.029567168350246,1.8058074110705815,10
423,nhdhr_{B0FAA59C-CE30-46E1-AF15-E2DF3BD06183},39,110,316781.08603451,-2.8704658839682122,-0.32455027166959804,-0.34672857349589775,7
427,nhdhr_{C8D665F3-52E6-48F8-BEB3-B906155A6170},138,105,4093007.31213498,-1.6872339518899038,-0.4204405261647327,1.2095934426636674,3
428,nhdhr_128057905,159,121,3034135.75891405,-1.4274269070525356,-0.11890092856536943,1.0275214572732314,3
429,nhdhr_72970506,142,112,99785.77014657481,-1.6328614825115952,-0.28955702208796996,-1.0493326606551763,14
430,nhdhr_117809599,160,117,67509.6046116129,-1.420887408321516,-0.19223251354954382,-1.2869971670858482,14
431,nhdhr_137177785,169,129,590163.99484194,-1.3103400577507476,0.04124187376214049,0.031698040265287886,3
432,nhdhr_127819243,152,111,9003070.05254568,-1.511558230823868,-0.30239520216413934,1.6890426614190397,3
434,nhdhr_65994987,122,121,4529300.25172762,-1.873010882558858,-0.11730934245819342,1.2711982683052798,3
435,nhdhr_82519876,131,99,2203006.97043665,-1.7714272150437762,-0.5321117798179628,0.8328289346918579,3
436,nhdhr_133157171,147,98,1711743.57920685,-1.573755948641528,-0.5554609580771654,0.6793690959739233,3
438,nhdhr_{0E5D8D7E-63B3-44DD-9594-F4340C9BEA94},130,120,1358750.02120264,-1.779801746447885,-0.12862914576308862,0.5389028722547017,3
439,nhdhr_129969888,161,100,662096.141903572,-1.4089434124748175,-0.514205702629223,0.10164934224577923,3
440,nhdhr_90436629,142,119,66245.80487127599,-1.635643672248571,-0.14844957107324128,-1.2984911042909086,14
442,nhdhr_{F0933AEB-4DB7-4C13-B91F-F9FDA070AA50},145,122,3110151.6857788996,-1.6017097228774722,-0.10415634220323684,1.0425717247672535,3
443,nhdhr_88874853,154,122,80157.46616641429,-1.4924191636639619,-0.09882514566894574,-1.1825521231706522,14
444,nhdhr_120819521,154,122,43574.0095961392,-1.4872486348000349,-0.1000940766607982,-1.5532803222588538,14
445,nhdhr_70005826,137,117,980791.838208778,-1.6884177787341397,-0.20350491421606798,0.34064813067642713,3
446,nhdhr_75557483,135,111,149313.301302956,-1.7164775037351865,-0.3008744012523477,-0.8042080664964714,14
447,nhdhr_64463980,140,107,3149111.40866225,-1.6608062053196149,-0.3853778008343259,1.0501433175793167,3
448,nhdhr_128867064,148,125,611493.8879347821,-1.5639742607397624,-0.039143825301201696,0.05329250513324245,3
450,nhdhr_90436611,142,119,1314291.20020928,-1.637792506868938,-0.1490750824359424,0.518668891808445,3
451,nhdhr_75563937,137,112,77592.0417681746,-1.6990744323817046,-0.2907682190922076,-1.202336322887131,14
452,nhdhr_77944269,148,114,1350590.85098134,-1.564561823317977,-0.24550205984775747,0.5352395708959876,3
453,nhdhr_128057576,155,121,47204.1310576675,-1.4814363798554593,-0.11327009670682008,-1.504610415005416,14
454,nhdhr_78888768,125,102,363522.112060629,-1.8423756772325413,-0.4767961554461616,-0.2630200873734763,14
455,nhdhr_75294411,120,126,90878.7457525353,-1.9033825429526325,-0.01769755492504302,-1.1062006643863143,14
457,nhdhr_128867000,148,126,2934953.64330144,-1.564755897925599,-0.027280593814876415,1.0073073648903836,3
458,nhdhr_120819176,156,123,559576.582859337,-1.471324278298381,-0.08908070707957812,-0.0006713376228222317,3
459,nhdhr_128058512,154,120,55421.4700495405,-1.4894991370325317,-0.14498039891609074,-1.4070002136793047,14
460,nhdhr_75280849,119,127,333852.737351581,-1.9091242233840415,-0.00814013084981783,-0.3148038180724296,14
461,nhdhr_133049575,149,112,1566812.64091892,-1.5443182012533203,-0.29747017439836604,0.6255606327073994,3
